,id,title,language_code,description,similar_books,ratings_count,num_pages,text_reviews_count,average_rating,Action,Adventure,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,War,Action_b,Adventure_b,Crime_b,Documentary_b,Drama_b,Family_b,Fantasy_b,History_b,Horror_b,Music_b,Mystery_b,Romance_b,War_b
88277,13416729,21st Century Revolution,eng,"A collection of essays about real political change, the kind where the 99% overthrow the corporate elites who have seized control of our so-called democracies. In addition to heralding undreamed of political upheaval, the last two years have inspired new hope of taking back power from the multinational corporations that control western civilization.
The book is divided into six parts. The first, ""Occupy Wall Street and the New Economics,"" discusses class divisions in the Occupy movement, as well as examining issues Occupy brought to light regarding our broken banking and monetary system. Part II, ""My New Life in New Zealand,"" discusses my reasons for emigrating and the political and social features that make my new home uniquely different from the US. Part III, ""Capitalism's Last Gasp,"" examines the train wreck global capitalism has imposed on the planet. Part IV, ""Psychological Oppression: the Role of Corporate Media,"" talks about the role of the mainstream media in shaping the American psyche and preserving the status quo. Part V, ""Change Making,"" explores how I believe real change is likely to come about, with special emphasis on social class and strategies for reclaiming ""the commons."" It includes two essays about progressives (such as myself) who oppose gun control. Part VI, ""The Endgame,"" makes a few predictions about post-capitalist society.",[],0.0,324.0,1.0,0.0,1.0,0.14559857309507296,0.1254796991895047,1.0,1.0,0.15017165141657352,0.13822707361786452,1.0,0.12358586832260345,0.129083524844289,0.11798527498766091,0.15022113047409114,0.10114931914464931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93901,18705499,Mac in the Enterprise: Mavericks Edition,eng,An IT Decision Maker's Guide to Integrating and Deploying Mac Systems,[],0.0,106.0,1.0,0.0,1.0,1.0,0.005078257547959509,1.0,0.005609694146711973,0.0049207137002511975,0.0019955309142812034,1.0,0.003610930907391823,0.00458817265317725,0.0018754323434766493,0.005278493993406118,0.005330749270543627,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
94618,12804469,"Index to the births, marriages and deaths chronicled in the Wamego Times, Wamego, Pottawatomie County, Kansas during the period 2 January 1958 through 25 January 1962",eng,"Index to the births, marriages and deaths chronicled in the Wamego Times, Wamego, Pottawatomie County, Kansas during the period 2 January 1958 through 25 January 1962.",[],0.0,102.0,1.0,0.0,0.04803761221128529,0.042264948829823054,0.041391452086867266,0.04093149204621129,1.0,0.03934762550622274,1.0,1.0,0.046469442802481775,0.04197440450860901,0.05076767392425166,1.0,0.030313959298693963,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
99541,9406090,RePublica Issue 3: Scarred for Life,eng,"RePublica
""from res publica, the public thing
that which is ours and of our making""
New Australian fiction, essays, poetry, photography, black and white art.
RePublica#3 takes a hard look at contemporary Australian society and asks; are we all, in the same way, scarred for life.
*Photography by Tracey Moffatt - she pictures some of society's wounded -joblessness, domestic violence, loneliness & other childhood traumas.
*Michael Dodson, Aboriginal & Torres Strait Islander Social Justice Commissioner, looks into the Royal Commission into Black Deaths in Custody.
*Philosopher Helen Verran imagines the difference between Black and White systems of knowledge.
Murri writer Lionel Fogarty's poetry.
Daniel Yock & Adam Shoemaker tell us about the lying, theft and selling of Aboriginal culture in the provocative study of Marlo Morgan's Mutant Message Down Under, Longtime Aboriginal cultural activist Philip Morrissey takes us to Survival Day -1995 and Tony Birch visits the Ladies' Lounge.
Also in this issue. David Herkt on being gay and lost ideals. Dorothy Hewett on telling the truth. Andrea sherwood on mothering ans smacking. Lindsay Barrett tracks Noam Chomsky's Australian visit. Christos Tsiolkas maks the city for Salman Rushdie. Mark Panozzo finds Sergio. Ding Xiaoqi remembers Jenny. Judy Horacek waters the page with tears. Michael explores the geography of silence. Judith Brett on Liberals who remember and forget. Mary Kalantzis shows us how to change.
And the best of new writing by:
Helen demidenko. Adib Khan, Joanne Burns, Mischa Merz. Liza Kerrigan. Dean Kiley. Ann Vickery. Scott Warren. Rosslyn Prosser.",[],0.0,223.0,1.0,0.0,1.0,0.10325293175038812,0.10199083512793981,1.0,1.0,0.10348123307740559,0.10055884487058647,0.09899642766979569,0.09618029124192481,0.10157870852681299,0.09723761061876274,1.0,0.06269868969947023,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
100627,34363733,Love Life of a Cheltenham Lady,eng,"Miranda, an Oxford graduate, drifted into marriage with Louis, an attractive American actor, because she had nothing better to do an because she was expecting his child.
But beneath her cool exterior lie the seeds of deep sexuality; alone in a holiday villa in Tuscany she meets a bitter and unsuccessful Italian actor who releases this tremendous sexual energy within her.
Their affair is a corrosive mixture of desire and contempt and leads to a painful and searing climax where Miranda becomes an agent of death.",[],0.0,205.0,1.0,0.0,0.08546146602016934,0.07624691595799403,0.08457874406379262,0.07577271062269644,1.0,0.07751933923684144,1.0,0.08327953433593178,0.07267519766290924,0.07608148754072706,1.0,1.0,0.0671803009996035,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
100782,17798456,Specialty Coffees of Ecuador,eng,"A pictoral and bi-lingual, English/Spanish publication detailing the development of Specialty Coffee in Ecuador.",[],0.0,107.0,1.0,0.0,0.001497729511993181,0.0010253577284398657,0.001116014742732856,1.0,1.0,0.000555881387927071,0.0005902694151139479,1.0,0.0005020723563466265,0.0005515383709320892,0.0019558900808157313,1.0,0.0005105936898114481,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
101028,21953595,Step-by-Step Guide To Creating Lucrative Information Products,eng,"This book will show you exactly why what you know is important and give you a proven step by step system for turning your knowledge, into lucrative information products that people will find valuable, memorable and remarkable. I also share my best strategies for positioning yourself so that people will see you as the go-to person in your industry.
This book is for you if:
* You are a coach, consultant, lawyer, doctor, therapist, accountant or any other professional who are currently only selling your own consulting hours to generate an income and you wonder how you can generate more income working less hours. This book will give you insight in how you can package your knowledge into lucrative information products that will enable you to leverage your time, help more clients and make more money - even while you sleep.
* You are an online entrepreneur and you know the real money is in creating your own information products, but you have no idea how. This book will step you through the process of exactly what you need to do and how you need to do it.
* You are just starting to consider using the internet to generate an income, but you have no idea what topic to choose - this book will step you through the process of identifying your topic and creating products for it.
* In the book you will also find a resource list with the tools and systems needed to start an online information business. This is a tremendous time saver since you won't have to research everything yourself.
* And finally I give you your own 90 days to 90K Plan that will inspire you to take bold focused action towards your own financial freedom.",[],0.0,116.0,1.0,0.0,1.0,0.06429873202586893,1.0,0.06450421397646651,1.0,1.0,0.06527941994679039,0.0539664567836837,0.05479289562422552,0.05251396778671147,0.05735347007529799,0.06452016891731847,0.040195794919255956,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102297,18210013,"Daniel Perrin, ""The Huguenot,"" and his descendants in America : of the surnames, Perrine, Perine, and Prine, 1665-1910 (1910)",eng,"Boston Library call number: 39999066636695
""Aye, thus it is, one generation comes, Another goes, and mingles in the dust; And thus we come and go, and come and go, Each, for a little moment, filling up Some little place; and thus we disappear In quick succession; and it shall be so Till time, in one vast perpetuity, Be swallowed up.""
Anonymous.",[],0.0,362.0,1.0,0.0,1.0,0.06995918544574165,0.06729411186366696,0.06091778638875715,1.0,1.0,1.0,0.05380080763079502,0.06983890989585023,0.06469258062137676,0.06193603839246857,0.06884011195871266,0.04224712122695772,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
104180,28781457,World of Boys,eng,"Reminiscences of a Scout leader in North-West London, each chapter describing a former scout from his group.
CONTENTS: Prologue; Different only in colour; The adventurer; Ronnie the Romancer; Henry; The boy who changed; Air raid hero; Lennie the Veg; Harum-Scarum Hugh; Little Ernie; Jazzy was with it; Turkish - But not all delight; Greeney; Elfin Monster; The snob; Dodger; Bill taught me a lesson; Unhurried young Colussus; The delinquent; The gun boy; No badge hunter Jim; The flitters; Moggy; Pudden; The Schizophrenic; Tiger; Happy; Buddy and Doleful Joe; Podgy of the 'Ahnds; Thanks for the Memories",[],0.0,125.0,1.0,0.0,1.0,1.0,0.06141455334896563,0.05264559518557718,0.0848547469244924,1.0,1.0,0.06562897299273897,0.07342142710185635,0.05669460706346544,0.06301199899021948,0.06771482372030248,0.07061208339735967,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109558,17254693,"Oceans of the Mind, Winter 2005",eng,"Issue 18 of _Oceans of the Mind_, focusing on East European Writers.",[],0.0,36.0,1.0,0.0,0.01838670726881914,1.0,0.0147749322693579,1.0,0.019850821528709588,0.014419979755734868,0.015826877975081772,0.018872949224861105,1.0,0.0142199540706086,1.0,0.01804238194263156,0.012959222159610017,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
115069,27626279,Handy Kansas Genealogy Handbook: All You Need to Find Genealogy Resources for Kansas,eng,"This Genealogy Handbook contains Internet Links, Physical Addresses, Email Addresses, Telephone Numbers, and Lists the Record Holdings of Every Important Archive and Organization in Kansas. In short, it contains everything you'll need to find Kansas Genealogy Records. What's more, ALL OF THE RESOURCES LISTED ARE FREE! Additionally, it's easy to transport and you can take it with you when visiting archives, libraries, or any other place where you're conducting genealogy research.",[],0.0,40.0,1.0,0.0,0.014122599572941706,1.0,0.013038014621414448,1.0,0.013720169387315599,1.0,1.0,0.009726152020348497,0.013755841753968608,0.012144771471694363,0.012670087171764616,0.013315425841913617,0.00818436710507283,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
116013,17415625,The Great Conspiracy The Black gods of Afrika,eng,"The Great Conspiracy is a short letter to the Afrikan child in a parabolic tone. It is a poetic riddle and in sum proverb. Is there remedy to the Afrikan problem? Can the Afrikan equation be solved? For a half a century since flag independence knocked on the Afrikan hut, the Afrikan political elite and comrade in cola have not been watching the Afrikan grass grow; instead as leaders upon whose shoulders, salvation of the Afrikan child from colonial pharaoh's slavery; read colonial culture, traditions, instrument of thought and in sum colonial gods duly lay as Moses and his blood brother Aaron were to Israelis while leading them from the yoke of bondage down Biblical Egypt to the promised land; have been to busy staying alive. How can we watch the Afrikan grass grow using a foreign eye? ""Lest there be any fornicator or profane person amongst us Afrikan brothers who for one morsel of food sold his inheritance. For we all know Afrikan comrades that Esau did and afterwards, when he wanted to inherit the blessings later, he was rejected, for he found no place for repentance, though he sought it diligently with tears"" It is a social remedy which should be sought and or is found nearer home; from Afrikan own environment, culture and traditions. It cannot be external to us and it cannot be derived from a foreign alien environment because its tone will forever distort the Afrikan deed if it were derived from a foreign alien environment. This is because its spices will be foreign and not tied or derived from an Afrikan environment, traditions, beliefs, history and culture. LANGUAGE IS AN INSTRUMENT OF THE HUMAN THOUGHT. IT IS THE SOLE KNOWN INSTRUMENT OF IDEA FORMATION. PROVERBIAL WISDOM IS WISDOM OF CAUTION.",[],0.0,272.0,1.0,0.0,0.06849916194294511,1.0,0.05266494735358182,0.06552315355449866,0.06500686028037492,0.06577103471663263,1.0,1.0,1.0,0.04679796084923607,0.05868308061886351,0.05147301989060228,0.04374096565585869,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
